environment,seed,timesteps,episode_return,episode_length
Custom,48,9043,17.656759,24
Custom,48,9083,16.135323,40
Custom,48,9110,14.115969,27
Custom,48,9145,23.060888,35
Custom,48,9171,18.302651,26
Custom,48,9206,21.250869,35
Custom,48,9279,45.686364,73
Custom,48,9308,17.918125,29
Custom,48,9313,0.92539,5
Custom,48,9423,79.660775,110
Custom,48,9472,35.944131,49
Custom,48,9497,19.350444,25
Custom,48,9535,27.353863,38
Custom,48,9548,9.846275,13
Custom,48,9594,25.315549,46
Custom,48,9607,6.658793,13
Custom,48,9624,9.434689,17
Custom,48,9684,33.744164,60
Custom,48,9724,31.769169,40
Custom,48,9793,53.017527,69
Custom,48,9835,11.976391,42
Custom,48,9885,31.122908,50
Custom,48,9917,18.335378,32
Custom,48,9964,17.718118,47
Custom,48,10059,66.933027,95
Custom,48,10147,58.355565,88
Custom,48,10162,11.63703,15
Custom,48,10172,4.190428,10
Custom,48,10278,78.488683,106
Custom,48,10326,26.642876,48
Custom,48,10436,78.490202,110
Custom,48,10509,43.408061,73
Custom,48,10542,21.885993,33
Custom,48,10621,51.180831,79
Custom,48,10686,50.209542,65
Custom,48,10750,41.600793,64
Custom,48,10785,24.131989,35
Custom,48,10806,15.256229,21
Custom,48,10857,39.198538,51
Custom,48,10867,4.943968,10
Custom,48,10898,20.766654,31
Custom,48,10970,54.675577,72
Custom,48,11049,56.983827,79
Custom,48,11122,49.470736,73
Custom,48,11153,21.202704,31
Custom,48,11210,43.46382,57
Custom,48,11318,79.422426,108
Custom,48,11457,112.404427,139
Custom,48,11530,49.395078,73
Custom,48,11602,40.154873,72
Custom,48,11608,2.667925,6
Custom,48,11691,66.185013,83
Custom,48,11836,95.878519,145
Custom,48,11927,60.278534,91
Custom,48,12018,72.58167,91
Custom,48,12067,38.751753,49
Custom,48,12108,29.785435,41
Custom,48,12114,1.7693,6
Custom,48,12138,15.885633,24
Custom,48,12197,38.500223,59
Custom,48,12209,7.995995,12
Custom,48,12278,50.676113,69
Custom,48,12337,37.91283,59
Custom,48,12378,30.856962,41
Custom,48,12458,55.059275,80
Custom,48,12516,35.745772,58
Custom,48,12601,59.718084,85
Custom,48,12718,83.023911,117
Custom,48,12780,40.980223,62
Custom,48,12855,52.15396,75
Custom,48,12930,50.226862,75
Custom,48,13009,57.344037,79
Custom,48,13149,104.194784,140
Custom,48,13200,32.390467,51
Custom,48,13242,19.159392,42
Custom,48,13276,24.501132,34
Custom,48,13341,48.499143,65
Custom,48,13369,22.548268,28
Custom,48,13427,31.069454,58
Custom,48,13508,50.094486,81
Custom,48,13579,53.513216,71
Custom,48,13648,47.484295,69
Custom,48,13673,15.549534,25
Custom,48,13729,44.44123,56
Custom,48,13857,88.988876,128
Custom,48,13868,6.042106,11
Custom,48,13927,39.560023,59
Custom,48,13950,14.661112,23
Custom,48,14002,41.454305,52
Custom,48,14051,37.023817,49
Custom,48,14118,51.610384,67
Custom,48,14133,11.92602,15
Custom,48,14184,33.291791,51
Custom,48,14252,49.581294,68
Custom,48,14300,21.275325,48
Custom,48,14375,58.912787,75
Custom,48,14442,46.490715,67
Custom,48,14507,44.231521,65
Custom,48,14561,39.540589,54
Custom,48,14624,40.854025,63
Custom,48,14715,66.918946,91
Custom,48,14835,85.936279,120
Custom,48,15106,182.703488,271
Custom,48,15275,124.499791,169
Custom,48,15339,41.663386,64
Custom,48,15461,82.000622,122
Custom,48,15514,37.443734,53
Custom,48,15600,54.348462,86
Custom,48,15694,65.386287,94
Custom,48,15777,57.369801,83
Custom,48,15848,50.258953,71
Custom,48,15910,41.158783,62
Custom,48,15957,36.530281,47
Custom,48,16049,64.419203,92
Custom,48,16120,44.470831,71
Custom,48,16331,154.419645,211
Custom,48,16375,27.37407,44
Custom,48,16469,64.980511,94
Custom,48,16583,87.343243,114
Custom,48,16714,99.960759,131
Custom,48,16795,56.55597,81
Custom,48,16861,45.770842,66
Custom,48,17006,103.600661,145
Custom,48,17147,110.235104,141
Custom,48,17274,98.279714,127
Custom,48,17389,81.955376,115
Custom,48,17487,72.337047,98
Custom,48,17522,23.48246,35
Custom,48,17665,105.502735,143
Custom,48,17825,118.743709,160
Custom,48,18023,146.012039,198
Custom,48,18088,46.693166,65
Custom,48,18154,47.61451,66
Custom,48,18281,95.958233,127
Custom,48,18402,82.550475,121
Custom,48,18496,55.532067,94
Custom,48,18791,219.878274,295
Custom,48,19074,216.646494,283
Custom,48,19340,203.085305,266
Custom,48,19492,116.938269,152
Custom,48,19638,103.506486,146
Custom,48,19795,118.460081,157
Custom,48,19964,120.794899,169
Custom,48,20210,183.259044,246
Custom,48,20303,67.946815,93
Custom,48,20389,62.916987,86
Custom,48,20480,69.467259,91
Custom,48,20532,32.807536,52
Custom,48,21213,511.851553,681
Custom,48,22213,786.475819,1000
Custom,48,22371,108.568248,158
Custom,48,22684,238.340256,313
Custom,48,23684,785.584861,1000
Custom,48,24684,793.129482,1000
Custom,48,25684,814.992516,1000
Custom,48,26684,814.635046,1000
Custom,48,27432,621.429536,748
Custom,48,28432,844.889713,1000
Custom,48,28600,140.081271,168
Custom,48,29600,860.817774,1000
Custom,48,30600,867.884559,1000
Custom,48,31600,878.057104,1000
Custom,48,32600,884.581312,1000
Custom,48,33600,897.09189,1000
Custom,48,34600,903.500136,1000
Custom,48,35600,908.329706,1000
Custom,48,36600,914.691765,1000
Custom,48,37600,933.351112,1000
Custom,48,38600,925.246355,1000
Custom,48,39600,936.39009,1000
Custom,48,40600,940.085962,1000
Custom,48,41600,944.340907,1000
Custom,48,42600,945.882838,1000
Custom,48,43600,954.99514,1000
Custom,48,44600,955.722626,1000
Custom,48,45378,746.25755,778
Custom,48,46378,965.622223,1000
Custom,48,46698,304.161586,320
Custom,48,46921,211.684777,223
Custom,48,47154,221.164365,233
Custom,48,48154,962.560353,1000
Custom,48,49154,961.946967,1000
Custom,48,50154,963.07366,1000
Custom,48,51154,960.859439,1000
Custom,48,52154,967.959955,1000
Custom,48,53154,968.319501,1000
Custom,48,54154,970.712592,1000
Custom,48,55154,971.514432,1000
Custom,48,56154,973.760544,1000
Custom,48,57154,977.051501,1000
Custom,48,58154,979.504791,1000
Custom,48,59154,980.619581,1000
Custom,48,60154,981.593767,1000
Custom,48,61154,984.020651,1000
Custom,48,62154,985.956112,1000
Custom,48,63154,984.684543,1000
Custom,48,64154,986.549179,1000
Custom,48,65154,987.73838,1000
Custom,48,66154,988.16599,1000
Custom,48,67154,988.524287,1000
Custom,48,68154,989.693689,1000
Custom,48,69154,990.689089,1000
Custom,48,70154,989.718549,1000
Custom,48,71154,991.650284,1000
Custom,48,72154,991.481893,1000
Custom,48,73154,992.057108,1000
Custom,48,74154,992.578144,1000
Custom,48,75154,993.761718,1000
Custom,48,76154,993.812714,1000
Custom,48,77154,994.325599,1000
Custom,48,78154,994.568664,1000
Custom,48,79154,994.457445,1000
Custom,48,80154,994.92376,1000
Custom,48,81154,995.346092,1000
Custom,48,82154,995.805093,1000
Custom,48,83154,996.099493,1000
Custom,48,84154,996.317802,1000
Custom,48,85154,996.520154,1000
Custom,48,86154,996.526399,1000
Custom,48,87154,996.79814,1000
Custom,48,88154,996.756202,1000
Custom,48,89154,997.262027,1000
Custom,48,90154,997.364172,1000
Custom,48,91154,997.644045,1000
Custom,48,92154,997.656374,1000
Custom,48,93154,997.774113,1000
Custom,48,94154,997.726341,1000
Custom,48,95154,997.905723,1000
Custom,48,96154,997.941714,1000
Custom,48,97154,998.179266,1000
Custom,48,98154,998.25394,1000
Custom,48,99154,998.384519,1000
Custom,48,100154,998.214764,1000
Custom,49,6,1.809511,6
Custom,49,11,-0.071932,5
Custom,49,17,1.668265,6
Custom,49,22,-3.537761,5
Custom,49,26,-0.826882,4
Custom,49,32,-1.110711,6
Custom,49,36,-8.712923,4
Custom,49,41,-4.289486,5
Custom,49,48,3.049189,7
Custom,49,53,-1.121122,5
Custom,49,59,1.265373,6
Custom,49,75,9.391972,16
Custom,49,80,0.289175,5
Custom,49,86,-5.181769,6
Custom,49,90,-6.951771,4
Custom,49,99,4.922764,9
Custom,49,106,3.227296,7
Custom,49,110,-6.406963,4
Custom,49,123,4.687471,13
Custom,49,133,1.810168,10
Custom,49,137,-3.904971,4
Custom,49,143,-1.085475,6
Custom,49,157,0.341292,14
Custom,49,168,6.009747,11
Custom,49,175,-2.135025,7
Custom,49,181,-1.192527,6
Custom,49,192,-1.618742,11
Custom,49,197,-1.616935,5
Custom,49,213,10.512475,16
Custom,49,220,-1.819032,7
Custom,49,230,-2.381416,10
Custom,49,236,-0.594225,6
Custom,49,240,-2.169736,4
Custom,49,247,0.380819,7
Custom,49,261,-9.158189,14
Custom,49,277,7.309689,16
Custom,49,303,13.298778,26
Custom,49,314,5.503388,11
Custom,49,321,3.486264,7
Custom,49,329,-3.570409,8
Custom,49,340,6.653313,11
Custom,49,344,-1.575554,4
Custom,49,351,-0.631722,7
Custom,49,358,-2.616364,7
Custom,49,363,-1.755621,5
Custom,49,369,-1.524609,6
Custom,49,383,3.969255,14
Custom,49,395,6.358376,12
Custom,49,401,-0.185398,6
Custom,49,407,-0.143648,6
Custom,49,417,5.436246,10
Custom,49,422,-5.895033,5
Custom,49,426,-3.52708,4
Custom,49,433,2.699803,7
Custom,49,442,3.330329,9
Custom,49,448,2.164006,6
Custom,49,452,-5.915115,4
Custom,49,462,5.170729,10
Custom,49,473,3.399262,11
Custom,49,485,7.471449,12
Custom,49,494,0.246044,9
Custom,49,502,4.793541,8
Custom,49,507,-4.269237,5
Custom,49,520,-6.365354,13
Custom,49,527,2.699999,7
Custom,49,537,3.912753,10
Custom,49,542,-6.833263,5
Custom,49,549,-2.072334,7
Custom,49,556,-0.572465,7
Custom,49,560,-10.457837,4
Custom,49,566,1.33075,6
Custom,49,585,9.462238,19
Custom,49,593,2.753794,8
Custom,49,600,-2.328475,7
Custom,49,609,2.720309,9
Custom,49,615,2.917402,6
Custom,49,630,6.262889,15
Custom,49,648,11.82583,18
Custom,49,666,3.143105,18
Custom,49,672,-1.658715,6
Custom,49,677,-1.439192,5
Custom,49,691,10.96763,14
Custom,49,697,-4.014006,6
Custom,49,703,1.166894,6
Custom,49,709,1.597162,6
Custom,49,715,1.528732,6
Custom,49,735,7.230009,20
Custom,49,741,1.463693,6
Custom,49,753,3.27819,12
Custom,49,759,-2.254625,6
Custom,49,777,6.282764,18
Custom,49,795,2.263756,18
Custom,49,802,2.798915,7
Custom,49,810,2.014646,8
Custom,49,822,3.234754,12
Custom,49,830,3.459051,8
Custom,49,834,-7.266573,4
Custom,49,837,-8.585306,3
Custom,49,841,-2.357165,4
Custom,49,846,-1.942928,5
Custom,49,852,-0.222996,6
Custom,49,857,1.429005,5
Custom,49,863,-2.329787,6
Custom,49,868,-7.069578,5
Custom,49,877,2.635462,9
Custom,49,883,-2.788891,6
Custom,49,888,-1.363525,5
Custom,49,893,-1.43655,5
Custom,49,903,6.501587,10
Custom,49,911,2.965954,8
Custom,49,915,-1.441133,4
Custom,49,921,-2.720597,6
Custom,49,926,-1.308997,5
Custom,49,932,2.297398,6
Custom,49,940,-0.075115,8
Custom,49,952,-9.093755,12
Custom,49,957,-0.468352,5
Custom,49,962,-1.850061,5
Custom,49,970,1.168598,8
Custom,49,991,12.415936,21
Custom,49,998,1.110947,7
Custom,49,1007,3.966892,9
Custom,49,1020,9.378561,13
Custom,49,1026,2.58131,6
Custom,49,1039,-3.323706,13
Custom,49,1046,0.992122,7
Custom,49,1054,2.716551,8
Custom,49,1059,0.442562,5
Custom,49,1074,7.563373,15
Custom,49,1083,2.788531,9
Custom,49,1089,-0.82416,6
Custom,49,1108,9.381662,19
Custom,49,1112,-1.900322,4
Custom,49,1119,1.22968,7
Custom,49,1123,-6.45803,4
Custom,49,1134,8.885649,11
Custom,49,1146,5.63248,12
Custom,49,1153,-1.211115,7
Custom,49,1157,-5.822702,4
Custom,49,1163,-1.098919,6
Custom,49,1174,-1.215388,11
Custom,49,1182,-2.000971,8
Custom,49,1186,-1.296154,4
Custom,49,1193,3.750851,7
Custom,49,1197,-3.169816,4
Custom,49,1201,-0.879095,4
Custom,49,1205,-8.837458,4
Custom,49,1209,-7.329499,4
Custom,49,1217,3.604039,8
Custom,49,1224,1.952419,7
Custom,49,1242,7.241942,18
Custom,49,1246,-4.367712,4
Custom,49,1254,1.219359,8
Custom,49,1263,-1.81634,9
Custom,49,1272,3.50702,9
Custom,49,1280,1.934902,8
Custom,49,1297,6.513281,17
Custom,49,1303,0.958245,6
Custom,49,1312,5.747746,9
Custom,49,1315,-6.768043,3
Custom,49,1321,-0.240674,6
Custom,49,1326,-2.582258,5
Custom,49,1330,-0.96677,4
Custom,49,1334,-6.655354,4
Custom,49,1340,-2.387115,6
Custom,49,1351,-1.861713,11
Custom,49,1357,0.389164,6
Custom,49,1364,-0.711226,7
Custom,49,1371,-1.300357,7
Custom,49,1376,-0.335899,5
Custom,49,1382,-2.28586,6
Custom,49,1388,3.08583,6
Custom,49,1407,14.017271,19
Custom,49,1412,0.076209,5
Custom,49,1419,-1.942435,7
Custom,49,1441,12.368974,22
Custom,49,1446,-2.540873,5
Custom,49,1451,-3.662177,5
Custom,49,1455,-1.911966,4
Custom,49,1459,-2.316713,4
Custom,49,1466,0.574677,7
Custom,49,1471,-1.390058,5
Custom,49,1476,-0.972285,5
Custom,49,1483,2.538331,7
Custom,49,1490,3.13025,7
Custom,49,1503,9.298024,13
Custom,49,1510,-5.099255,7
Custom,49,1528,10.673228,18
Custom,49,1534,-1.143247,6
Custom,49,1541,1.679961,7
Custom,49,1557,10.382225,16
Custom,49,1561,-3.121433,4
Custom,49,1567,0.498842,6
Custom,49,1572,-0.717988,5
Custom,49,1579,0.258061,7
Custom,49,1587,0.549447,8
Custom,49,1594,3.171489,7
Custom,49,1602,-6.56181,8
Custom,49,1612,1.893559,10
Custom,49,1618,2.356137,6
Custom,49,1626,3.297612,8
Custom,49,1638,5.235706,12
Custom,49,1641,-3.814189,3
Custom,49,1653,2.169124,12
Custom,49,1659,-0.137044,6
Custom,49,1672,1.488265,13
Custom,49,1679,-3.197006,7
Custom,49,1689,1.309955,10
Custom,49,1701,0.959037,12
Custom,49,1712,3.591592,11
Custom,49,1719,4.044192,7
Custom,49,1723,-4.753201,4
Custom,49,1730,1.13693,7
Custom,49,1741,4.578826,11
Custom,49,1749,4.876229,8
Custom,49,1758,3.407637,9
Custom,49,1768,-0.491995,10
Custom,49,1774,-2.417962,6
Custom,49,1783,3.45596,9
Custom,49,1792,5.119825,9
Custom,49,1800,1.951204,8
Custom,49,1804,-1.275467,4
Custom,49,1811,0.904749,7
Custom,49,1818,-5.188002,7
Custom,49,1823,-3.583494,5
Custom,49,1831,3.22635,8
Custom,49,1844,6.13368,13
Custom,49,1848,-6.476177,4
Custom,49,1852,-8.121531,4
Custom,49,1859,0.952413,7
Custom,49,1868,6.239524,9
Custom,49,1874,-2.034796,6
Custom,49,1885,4.843971,11
Custom,49,1896,-4.214863,11
Custom,49,1902,-1.52272,6
Custom,49,1914,-0.126795,12
Custom,49,1919,-1.294867,5
Custom,49,1930,3.165199,11
Custom,49,1935,-1.239237,5
Custom,49,1943,4.135519,8
Custom,49,1969,12.460401,26
Custom,49,1976,2.832299,7
Custom,49,1983,-6.325818,7
Custom,49,1987,-2.838947,4
Custom,49,2000,9.731055,13
Custom,49,2007,-1.289428,7
Custom,49,2011,-4.447454,4
Custom,49,2017,0.52898,6
Custom,49,2023,-0.850347,6
Custom,49,2034,4.790218,11
Custom,49,2037,-6.318266,3
Custom,49,2041,-5.758169,4
Custom,49,2048,-0.082457,7
Custom,49,2062,6.282076,14
Custom,49,2076,6.589239,14
Custom,49,2083,3.229365,7
Custom,49,2110,20.882366,27
Custom,49,2120,7.280328,10
Custom,49,2125,-0.475348,5
Custom,49,2147,14.290519,22
Custom,49,2154,1.763148,7
Custom,49,2170,10.581627,16
Custom,49,2185,9.106517,15
Custom,49,2190,0.921877,5
Custom,49,2195,-1.155119,5
Custom,49,2208,8.338996,13
Custom,49,2223,12.056773,15
Custom,49,2235,7.898673,12
Custom,49,2261,18.873771,26
Custom,49,2267,1.537159,6
Custom,49,2274,0.552241,7
Custom,49,2281,-0.534919,7
Custom,49,2287,2.440628,6
Custom,49,2293,-3.114383,6
Custom,49,2306,7.563793,13
Custom,49,2323,6.698447,17
Custom,49,2329,1.112686,6
Custom,49,2335,1.265426,6
Custom,49,2341,1.777302,6
Custom,49,2350,5.249168,9
Custom,49,2368,11.127031,18
Custom,49,2380,8.771748,12
Custom,49,2394,7.617734,14
Custom,49,2408,10.212584,14
Custom,49,2413,-0.129181,5
Custom,49,2419,0.463473,6
Custom,49,2433,9.609912,14
Custom,49,2443,-4.895134,10
Custom,49,2449,-0.643106,6
Custom,49,2455,1.646258,6
Custom,49,2461,-1.562284,6
Custom,49,2468,2.09829,7
Custom,49,2481,9.221737,13
Custom,49,2485,-1.171583,4
Custom,49,2499,1.821275,14
Custom,49,2520,15.226459,21
Custom,49,2532,6.052994,12
Custom,49,2550,12.021701,18
Custom,49,2557,2.625045,7
Custom,49,2564,-1.767309,7
Custom,49,2577,2.529403,13
Custom,49,2584,-1.557542,7
Custom,49,2618,23.645009,34
Custom,49,2629,5.326238,11
Custom,49,2637,3.610651,8
Custom,49,2648,6.562075,11
Custom,49,2655,3.408146,7
Custom,49,2714,37.239531,59
Custom,49,2730,8.517149,16
Custom,49,2740,4.326717,10
Custom,49,2752,5.695193,12
Custom,49,2757,0.051288,5
Custom,49,2761,-0.251562,4
Custom,49,2767,1.576342,6
Custom,49,2772,-0.068594,5
Custom,49,2779,1.955488,7
Custom,49,2791,9.755716,12
Custom,49,2796,-0.39365,5
Custom,49,2804,3.719055,8
Custom,49,2814,5.891351,10
Custom,49,2820,1.666344,6
Custom,49,2831,3.164295,11
Custom,49,2843,5.438028,12
Custom,49,2848,-3.685522,5
Custom,49,2853,-1.274976,5
Custom,49,2892,24.337124,39
Custom,49,2898,-2.733243,6
Custom,49,2913,10.048901,15
Custom,49,2923,4.250346,10
Custom,49,2928,0.438609,5
Custom,49,2939,2.237452,11
Custom,49,2948,4.334852,9
Custom,49,2955,0.0982,7
Custom,49,2961,-1.410453,6
Custom,49,2970,5.86109,9
Custom,49,2982,7.434994,12
Custom,49,2988,1.024401,6
Custom,49,3001,8.832687,13
Custom,49,3006,0.620572,5
Custom,49,3014,2.103143,8
Custom,49,3022,3.571332,8
Custom,49,3027,-0.403256,5
Custom,49,3032,-1.136545,5
Custom,49,3046,8.468337,14
Custom,49,3060,9.230733,14
Custom,49,3086,14.183893,26
Custom,49,3103,9.855044,17
Custom,49,3116,9.450809,13
Custom,49,3127,3.639565,11
Custom,49,3133,2.19306,6
Custom,49,3176,31.745901,43
Custom,49,3181,-0.039293,5
Custom,49,3197,12.754671,16
Custom,49,3210,6.263183,13
Custom,49,3218,3.780556,8
Custom,49,3242,15.995876,24
Custom,49,3255,2.693831,13
Custom,49,3263,3.895976,8
Custom,49,3270,3.016168,7
Custom,49,3275,-0.59561,5
Custom,49,3283,1.7816,8
Custom,49,3288,-1.27984,5
Custom,49,3292,-3.279136,4
Custom,49,3302,-0.975785,10
Custom,49,3314,7.595713,12
Custom,49,3319,-0.921418,5
Custom,49,3361,26.042039,42
Custom,49,3375,8.215524,14
Custom,49,3389,7.890047,14
Custom,49,3395,1.040112,6
Custom,49,3402,3.213127,7
Custom,49,3407,-2.102974,5
Custom,49,3411,-0.833661,4
Custom,49,3415,-6.139421,4
Custom,49,3421,2.444307,6
Custom,49,3427,-2.065879,6
Custom,49,3437,4.039986,10
Custom,49,3442,0.70566,5
Custom,49,3451,4.578434,9
Custom,49,3457,1.88533,6
Custom,49,3474,13.672825,17
Custom,49,3482,4.560416,8
Custom,49,3494,3.484432,12
Custom,49,3508,7.466263,14
Custom,49,3513,-2.924045,5
Custom,49,3518,-6.346859,5
Custom,49,3543,10.130552,25
Custom,49,3547,-3.788828,4
Custom,49,3559,6.097076,12
Custom,49,3581,10.283713,22
Custom,49,3590,5.383171,9
Custom,49,3598,4.340535,8
Custom,49,3614,9.22105,16
Custom,49,3620,2.319618,6
Custom,49,3639,11.004489,19
Custom,49,3644,0.18937,5
Custom,49,3654,6.653477,10
Custom,49,3682,17.521858,28
Custom,49,3701,12.38428,19
Custom,49,3708,-1.774806,7
Custom,49,3715,1.659161,7
Custom,49,3720,-5.883124,5
Custom,49,3732,9.522903,12
Custom,49,3748,10.52281,16
Custom,49,3753,-1.579428,5
Custom,49,3763,4.956266,10
Custom,49,3773,4.494227,10
Custom,49,3781,3.836817,8
Custom,49,3795,5.694761,14
Custom,49,3802,3.693855,7
Custom,49,3810,3.99637,8
Custom,49,3823,3.156793,13
Custom,49,3829,2.045058,6
Custom,49,3843,2.406418,14
Custom,49,3861,13.042072,18
Custom,49,3868,4.31039,7
Custom,49,3876,-0.11039,8
Custom,49,3896,12.273577,20
Custom,49,3901,0.128865,5
Custom,49,3908,2.736509,7
Custom,49,3934,14.971291,26
Custom,49,3948,5.747378,14
Custom,49,3960,7.413437,12
Custom,49,3967,2.500407,7
Custom,49,3997,12.200307,30
Custom,49,4012,8.577739,15
Custom,49,4017,-2.542114,5
Custom,49,4026,2.079816,9
Custom,49,4035,4.93536,9
Custom,49,4045,1.786976,10
Custom,49,4051,1.92003,6
Custom,49,4059,0.893425,8
Custom,49,4063,-1.192889,4
Custom,49,4072,5.214579,9
Custom,49,4078,2.889378,6
Custom,49,4083,1.112767,5
Custom,49,4093,4.747304,10
Custom,49,4107,8.715829,14
Custom,49,4116,5.132623,9
Custom,49,4145,18.873404,29
Custom,49,4176,24.741238,31
Custom,49,4200,16.500159,24
Custom,49,4214,8.851969,14
Custom,49,4226,8.818494,12
Custom,49,4246,13.110957,20
Custom,49,4251,0.643763,5
Custom,49,4263,2.66987,12
Custom,49,4273,5.515864,10
Custom,49,4286,10.416349,13
Custom,49,4291,-1.295503,5
Custom,49,4306,11.243033,15
Custom,49,4320,9.613883,14
Custom,49,4332,6.283665,12
Custom,49,4337,0.926094,5
Custom,49,4346,-0.762915,9
Custom,49,4355,4.683124,9
Custom,49,4371,6.97694,16
Custom,49,4386,7.300032,15
Custom,49,4390,-8.61707,4
Custom,49,4395,-1.531056,5
Custom,49,4411,9.517987,16
Custom,49,4416,0.471485,5
Custom,49,4426,6.617794,10
Custom,49,4446,15.208035,20
Custom,49,4456,1.297488,10
Custom,49,4481,16.521691,25
Custom,49,4487,-0.041978,6
Custom,49,4491,-1.622765,4
Custom,49,4501,7.016492,10
Custom,49,4508,2.072629,7
Custom,49,4519,4.531763,11
Custom,49,4554,26.970437,35
Custom,49,4569,7.296321,15
Custom,49,4584,10.032607,15
Custom,49,4604,15.68318,20
Custom,49,4620,8.875424,16
Custom,49,4639,14.792362,19
Custom,49,4650,8.307634,11
Custom,49,4679,21.061447,29
Custom,49,4725,32.371644,46
Custom,49,4732,3.347068,7
Custom,49,4743,6.773897,11
Custom,49,4752,-1.295707,9
Custom,49,4781,23.007253,29
Custom,49,4798,13.356607,17
Custom,49,4841,27.307758,43
Custom,49,4848,1.170601,7
Custom,49,4863,9.655888,15
Custom,49,4872,4.692607,9
Custom,49,4881,3.582942,9
Custom,49,4888,3.512072,7
Custom,49,4909,11.108763,21
Custom,49,4922,7.269189,13
Custom,49,4944,12.555106,22
Custom,49,4951,3.661768,7
Custom,49,4970,12.826343,19
Custom,49,4988,11.369835,18
Custom,49,4994,0.632256,6
Custom,49,5019,18.334262,25
Custom,49,5025,-1.42022,6
Custom,49,5039,8.687718,14
Custom,49,5056,12.667313,17
Custom,49,5063,0.454971,7
Custom,49,5070,3.857344,7
Custom,49,5131,38.639014,61
Custom,49,5136,-0.650963,5
Custom,49,5142,-0.779135,6
Custom,49,5151,5.94903,9
Custom,49,5169,10.278084,18
Custom,49,5186,13.661084,17
Custom,49,5206,13.78572,20
Custom,49,5222,7.531763,16
Custom,49,5227,0.170427,5
Custom,49,5233,2.177217,6
Custom,49,5254,14.343639,21
Custom,49,5259,-0.4184,5
Custom,49,5281,11.635822,22
Custom,49,5297,12.319216,16
Custom,49,5313,10.682925,16
Custom,49,5342,19.576806,29
Custom,49,5356,6.479592,14
Custom,49,5415,42.656835,59
Custom,49,5424,4.678225,9
Custom,49,5443,13.932029,19
Custom,49,5452,3.29695,9
Custom,49,5459,3.377514,7
Custom,49,5465,2.821122,6
Custom,49,5485,15.458907,20
Custom,49,5513,19.54664,28
Custom,49,5520,3.713839,7
Custom,49,5526,2.275303,6
Custom,49,5535,4.758677,9
Custom,49,5558,15.113861,23
Custom,49,5567,5.470259,9
Custom,49,5578,5.950276,11
Custom,49,5662,67.698524,84
Custom,49,5666,-2.114007,4
Custom,49,5672,0.602476,6
Custom,49,5684,7.928966,12
Custom,49,5692,2.766271,8
Custom,49,5700,3.591189,8
Custom,49,5707,2.502661,7
Custom,49,5715,4.992611,8
Custom,49,5734,12.759447,19
Custom,49,5740,1.194302,6
Custom,49,5765,17.522304,25
Custom,49,5777,5.373882,12
Custom,49,5784,0.107952,7
Custom,49,5812,22.281799,28
Custom,49,5823,6.210123,11
Custom,49,5837,5.894095,14
Custom,49,5848,7.568605,11
Custom,49,5859,5.084297,11
Custom,49,5868,2.632015,9
Custom,49,5886,12.013889,18
Custom,49,5915,23.115238,29
Custom,49,5941,18.45523,26
Custom,49,5982,30.542294,41
Custom,49,5989,2.923428,7
Custom,49,5993,-1.59724,4
Custom,49,6009,10.560418,16
Custom,49,6050,23.251367,41
Custom,49,6062,7.623296,12
Custom,49,6075,6.633584,13
Custom,49,6082,1.246725,7
Custom,49,6093,1.819993,11
Custom,49,6099,2.062725,6
Custom,49,6107,0.654121,8
Custom,49,6115,4.59997,8
Custom,49,6122,3.716623,7
Custom,49,6132,6.877488,10
Custom,49,6145,9.316886,13
Custom,49,6175,20.885716,30
Custom,49,6211,27.81455,36
Custom,49,6225,9.129461,14
Custom,49,6239,8.87174,14
Custom,49,6245,1.425719,6
Custom,49,6254,4.377231,9
Custom,49,6350,70.303737,96
Custom,49,6391,20.05279,41
Custom,49,6430,13.884759,39
Custom,49,6443,9.169092,13
Custom,49,6451,2.854452,8
Custom,49,6487,8.395117,36
Custom,49,6504,9.264186,17
Custom,49,6514,4.869751,10
Custom,49,6530,10.70309,16
Custom,49,6542,7.446146,12
Custom,49,6577,25.015903,35
Custom,49,6593,10.744475,16
Custom,49,6608,8.78359,15
Custom,49,6621,7.397048,13
Custom,49,6642,12.111407,21
Custom,49,6663,13.660294,21
Custom,49,6695,22.650677,32
Custom,49,6706,7.787434,11
Custom,49,6716,5.028635,10
Custom,49,6721,0.601553,5
Custom,49,6760,28.673632,39
Custom,49,6799,28.438432,39
Custom,49,6862,32.076307,63
Custom,49,6881,14.423812,19
Custom,49,6888,3.4318,7
Custom,49,6899,8.386266,11
Custom,49,6921,13.51962,22
Custom,49,6943,17.81766,22
Custom,49,6993,41.258202,50
Custom,49,6997,-0.62111,4
Custom,49,7069,55.775008,72
Custom,49,7099,22.123938,30
Custom,49,7111,6.613323,12
Custom,49,7149,26.945365,38
Custom,49,7159,4.325663,10
Custom,49,7188,18.54013,29
Custom,49,7229,24.39259,41
Custom,49,7266,21.436567,37
Custom,49,7296,21.040096,30
Custom,49,7318,14.944284,22
Custom,49,7372,34.078682,54
Custom,49,7427,40.921528,55
Custom,49,7459,24.005066,32
Custom,49,7481,10.14871,22
Custom,49,7517,27.531356,36
Custom,49,7541,19.046935,24
Custom,49,7560,10.786231,19
Custom,49,7606,33.800503,46
Custom,49,7622,12.188968,16
Custom,49,7646,15.4916,24
Custom,49,7686,28.295868,40
Custom,49,7703,7.033203,17
Custom,49,7710,0.93563,7
Custom,49,7738,17.373233,28
