environment,seed,timesteps,episode_return,episode_length
Custom,45,129133,-1.964831,25
Custom,45,129157,-1.939596,24
Custom,45,129185,-2.352504,28
Custom,45,129212,-2.384496,27
Custom,45,129255,-2.447408,43
Custom,45,129282,-2.190548,27
Custom,45,129306,-2.035381,24
Custom,45,129343,-2.267896,37
Custom,45,129406,-2.601374,63
Custom,45,129433,-1.85288,27
Custom,45,129483,-2.32354,50
Custom,45,129506,-2.011153,23
Custom,45,129528,-1.883227,22
Custom,45,129558,-2.496456,30
Custom,45,129587,-2.123594,29
Custom,45,129608,-1.976919,21
Custom,45,129644,-2.256293,36
Custom,45,129666,-1.989891,22
Custom,45,129695,-1.847126,29
Custom,45,129723,-2.217087,28
Custom,45,129755,-2.308103,32
Custom,45,129776,-2.216301,21
Custom,45,129802,-2.271778,26
Custom,45,129825,-1.971866,23
Custom,45,129849,-1.923324,24
Custom,45,129888,-2.165863,39
Custom,45,129909,-2.042628,21
Custom,45,129944,-2.268895,35
Custom,45,129976,-2.138101,32
Custom,45,129999,-2.359529,23
Custom,45,130021,-1.981526,22
Custom,45,130062,-1.909565,41
Custom,45,130101,-1.990986,39
Custom,45,130130,-1.822297,29
Custom,45,130164,-2.453153,34
Custom,45,130193,-1.901782,29
Custom,45,130219,-2.222671,26
Custom,45,130258,-1.987114,39
Custom,45,130281,-2.043106,23
Custom,45,130305,-2.136163,24
Custom,45,130331,-1.915973,26
Custom,45,130360,-2.062013,29
Custom,45,130387,-2.05917,27
Custom,45,130416,-2.399354,29
Custom,45,130438,-2.388769,22
Custom,45,130472,-2.375091,34
Custom,45,130499,-2.449661,27
Custom,45,130529,-1.950823,30
Custom,45,130553,-2.287399,24
Custom,45,130579,-2.452067,26
Custom,45,130619,-1.990407,40
Custom,45,130651,-2.333016,32
Custom,45,130674,-2.052924,23
Custom,45,130710,-2.27061,36
Custom,45,130746,-2.31873,36
Custom,45,130781,-2.401575,35
Custom,45,130805,-2.067707,24
Custom,45,130838,-2.322943,33
Custom,45,130861,-2.235942,23
Custom,45,130886,-2.385136,25
Custom,45,130911,-2.285661,25
Custom,45,130947,-1.902486,36
Custom,45,130974,-1.954608,27
Custom,45,130996,-1.813464,22
Custom,45,131025,-1.916942,29
Custom,45,131052,-2.363391,27
Custom,45,131080,-2.334826,28
Custom,45,131108,-2.15641,28
Custom,45,131139,-1.871603,31
Custom,45,131163,-1.847115,24
Custom,45,131186,-2.216318,23
Custom,45,131214,-1.947282,28
Custom,45,131241,-2.002552,27
Custom,45,131262,-1.819353,21
Custom,45,131286,-2.298916,24
Custom,45,131308,-2.265804,22
Custom,45,131333,-2.070507,25
Custom,45,131355,-1.852376,22
Custom,45,131380,-2.136963,25
Custom,45,131404,-2.068285,24
Custom,45,131430,-2.197394,26
Custom,45,131455,-1.974485,25
Custom,45,131491,-1.854484,36
Custom,45,131524,-2.149555,33
Custom,45,131559,-2.452022,35
Custom,45,131588,-1.871634,29
Custom,45,131611,-2.003003,23
Custom,45,131632,-2.007481,21
Custom,45,131655,-2.299604,23
Custom,45,131681,-2.474649,26
Custom,45,131707,-1.887273,26
Custom,45,131749,-2.040681,42
Custom,45,131779,-2.148144,30
Custom,45,131808,-2.36428,29
Custom,45,131836,-2.455404,28
Custom,45,131865,-2.47152,29
Custom,45,131889,-2.265812,24
Custom,45,131912,-2.365729,23
Custom,45,131936,-2.308044,24
Custom,45,131967,-2.037778,31
Custom,45,132001,-2.206857,34
Custom,45,132022,-1.929274,21
Custom,45,132048,-1.996945,26
Custom,45,132081,-2.450623,33
Custom,45,132133,-2.214992,52
Custom,45,132176,-2.432618,43
Custom,45,132202,-1.899984,26
Custom,45,132223,-2.365361,21
Custom,45,132246,-2.08426,23
Custom,45,132276,-2.459346,30
Custom,45,132303,-1.984084,27
Custom,45,132326,-2.179808,23
Custom,45,132353,-1.912382,27
Custom,45,132392,-2.102894,39
Custom,45,132421,-2.32578,29
Custom,45,132443,-1.917293,22
Custom,45,132489,-2.27498,46
Custom,45,132544,-2.409148,55
Custom,45,132573,-2.264378,29
Custom,45,132595,-1.771784,22
Custom,45,132627,-2.051578,32
Custom,45,132661,-2.156191,34
Custom,45,132697,-2.115526,36
Custom,45,132726,-2.034671,29
Custom,45,132757,-2.002176,31
Custom,45,132784,-1.858736,27
Custom,45,132820,-2.1127,36
Custom,45,132843,-1.919018,23
Custom,45,132883,-1.897517,40
Custom,45,132921,-2.503328,38
Custom,45,132945,-2.335933,24
Custom,45,132968,-2.184966,23
Custom,45,133000,-2.05668,32
Custom,45,133022,-1.936152,22
Custom,45,133049,-1.961746,27
Custom,45,133072,-1.865438,23
Custom,45,133097,-2.434383,25
Custom,45,133128,-1.893186,31
Custom,45,133154,-2.397056,26
Custom,45,133180,-1.842141,26
Custom,45,133203,-2.273778,23
Custom,45,133226,-2.419989,23
Custom,45,133250,-2.358375,24
Custom,45,133275,-1.839331,25
Custom,45,133306,-2.448467,31
Custom,45,133352,-1.977859,46
Custom,45,133392,-1.980949,40
Custom,45,133414,-2.145058,22
Custom,45,133437,-2.046796,23
Custom,45,133469,-2.211115,32
Custom,45,133496,-2.420927,27
Custom,45,133534,-1.979744,38
Custom,45,133561,-1.997509,27
Custom,45,133588,-2.24343,27
Custom,45,133612,-2.142264,24
Custom,45,133644,-1.906609,32
Custom,45,133677,-1.965246,33
Custom,45,133731,-2.013807,54
Custom,45,133755,-2.227035,24
Custom,45,133779,-2.116894,24
Custom,45,133801,-1.976601,22
Custom,45,133826,-2.448657,25
Custom,45,133855,-1.91136,29
Custom,45,133880,-2.132513,25
Custom,45,133906,-2.110402,26
Custom,45,133935,-1.995925,29
Custom,45,133981,-1.92883,46
Custom,45,134005,-2.166447,24
Custom,45,134026,-1.999574,21
Custom,45,134049,-2.149506,23
Custom,45,134080,-2.481239,31
Custom,45,134105,-1.905705,25
Custom,45,134133,-2.343685,28
Custom,45,134159,-2.355488,26
Custom,45,134184,-2.4486,25
Custom,45,134218,-2.467936,34
Custom,45,134251,-2.300111,33
Custom,45,134290,-2.07038,39
Custom,45,134313,-2.090319,23
Custom,45,134342,-2.038363,29
Custom,45,134367,-1.966451,25
Custom,45,134398,-1.987438,31
Custom,45,134430,-2.506009,32
Custom,45,134454,-2.124588,24
Custom,45,134476,-2.215484,22
Custom,45,134498,-1.916521,22
Custom,45,134521,-1.887826,23
Custom,45,134546,-2.27491,25
Custom,45,134571,-1.849801,25
Custom,45,134599,-2.159023,28
Custom,45,134626,-1.841094,27
Custom,45,134649,-1.858098,23
Custom,45,134674,-1.972413,25
Custom,45,134699,-2.211423,25
Custom,45,134725,-2.299257,26
Custom,45,134755,-2.453005,30
Custom,45,134777,-1.823322,22
Custom,45,134814,-2.180453,37
Custom,45,134846,-1.807613,32
Custom,45,134869,-2.307639,23
Custom,45,134900,-2.057599,31
Custom,45,134928,-2.127432,28
Custom,45,134980,-2.288916,52
Custom,45,135006,-2.187901,26
Custom,45,135043,-2.014019,37
Custom,45,135064,-2.038509,21
Custom,45,135105,-2.251305,41
Custom,45,135128,-2.142546,23
Custom,45,135155,-1.996848,27
Custom,45,135180,-1.915232,25
Custom,45,135213,-2.238961,33
Custom,45,135249,-2.30906,36
Custom,45,135274,-1.834714,25
Custom,45,135298,-1.951282,24
Custom,45,135326,-2.340339,28
Custom,45,135372,-1.956705,46
Custom,45,135394,-2.05592,22
Custom,45,135420,-2.240855,26
Custom,45,135447,-2.122598,27
Custom,45,135475,-2.139008,28
Custom,45,135499,-1.843767,24
Custom,45,135521,-2.28936,22
Custom,45,135556,-2.062089,35
Custom,45,135587,-2.31923,31
Custom,45,135612,-2.146857,25
Custom,45,135646,-2.162856,34
Custom,45,135684,-2.088392,38
Custom,45,135712,-2.287654,28
Custom,45,135741,-2.410619,29
Custom,45,135765,-2.151357,24
Custom,45,135789,-2.18122,24
Custom,45,135812,-2.010571,23
Custom,45,135837,-1.941366,25
Custom,45,135861,-2.054654,24
Custom,45,135885,-1.921231,24
Custom,45,135918,-2.188577,33
Custom,45,135947,-2.168844,29
Custom,45,135978,-2.376417,31
Custom,45,136005,-2.352447,27
Custom,45,136049,-2.419879,44
Custom,45,136072,-1.970383,23
Custom,45,136101,-2.041944,29
Custom,45,136125,-2.374946,24
Custom,45,136156,-1.926372,31
Custom,45,136217,-2.29047,61
Custom,45,136240,-2.149437,23
Custom,45,136265,-2.006803,25
Custom,45,136292,-2.292565,27
Custom,45,136335,-1.921881,43
Custom,45,136366,-2.276392,31
Custom,45,136396,-2.014534,30
Custom,45,136422,-2.201483,26
Custom,45,136459,-2.03819,37
Custom,45,136490,-2.238683,31
Custom,45,136520,-1.963485,30
Custom,45,136543,-1.947661,23
Custom,45,136571,-2.298584,28
Custom,45,136602,-2.176256,31
Custom,45,136652,-2.10786,50
Custom,45,136675,-2.233801,23
Custom,45,136699,-2.060291,24
Custom,45,136732,-2.279539,33
Custom,45,136764,-2.266489,32
Custom,45,136798,-2.295483,34
Custom,45,136820,-2.459007,22
Custom,45,136850,-1.962126,30
Custom,45,136876,-1.970158,26
Custom,45,136902,-1.880752,26
Custom,45,136926,-2.093889,24
Custom,45,136954,-1.980041,28
Custom,45,136981,-2.355131,27
Custom,45,137004,-2.189334,23
Custom,45,137027,-2.153232,23
Custom,45,137054,-2.319195,27
Custom,45,137076,-1.954221,22
Custom,45,137105,-2.404161,29
Custom,45,137127,-2.240213,22
Custom,45,137148,-1.809468,21
Custom,45,137170,-2.400921,22
Custom,45,137198,-2.095845,28
Custom,45,137226,-2.007438,28
Custom,45,137255,-2.310806,29
Custom,45,137281,-2.398648,26
Custom,45,137305,-1.971518,24
Custom,45,137329,-2.01352,24
Custom,45,137354,-1.841682,25
Custom,45,137378,-2.11408,24
Custom,45,137410,-2.444982,32
Custom,45,137434,-2.293357,24
Custom,45,137461,-1.831096,27
Custom,45,137485,-2.43688,24
Custom,45,137517,-2.441738,32
Custom,45,137548,-2.014983,31
Custom,45,137592,-2.433381,44
Custom,45,137625,-2.184397,33
Custom,45,137664,-2.380255,39
Custom,45,137730,-2.360257,66
Custom,45,137755,-2.229772,25
Custom,45,137779,-2.212721,24
Custom,45,137812,-1.856257,33
Custom,45,137847,-2.185445,35
Custom,45,137874,-1.924696,27
Custom,45,137907,-2.24292,33
Custom,45,137931,-2.289962,24
Custom,45,137954,-2.17768,23
Custom,45,137977,-2.177327,23
Custom,45,138006,-2.390545,29
Custom,45,138033,-2.074656,27
Custom,45,138056,-1.871031,23
Custom,45,138104,-2.10325,48
Custom,45,138139,-2.051655,35
Custom,45,138162,-2.216063,23
Custom,45,138195,-2.40799,33
Custom,45,138221,-2.213891,26
Custom,45,138274,-2.442962,53
Custom,45,138297,-1.992474,23
Custom,45,138362,-1.955864,65
Custom,45,138402,-2.048929,40
Custom,45,138433,-1.976655,31
Custom,45,138457,-2.005834,24
Custom,45,138482,-2.303969,25
Custom,45,138506,-2.044096,24
Custom,45,138535,-2.166296,29
Custom,45,138566,-2.246969,31
Custom,45,138586,-1.857075,20
Custom,45,138613,-2.479419,27
Custom,45,138639,-2.247083,26
Custom,45,138667,-2.411872,28
Custom,45,138692,-1.849905,25
Custom,45,138720,-1.949674,28
Custom,45,138746,-2.264058,26
Custom,45,138767,-2.160653,21
Custom,45,138803,-2.44246,36
Custom,45,138858,-2.175702,55
Custom,45,138889,-1.985985,31
Custom,45,138909,-2.042088,20
Custom,45,138945,-2.15004,36
Custom,45,138987,-2.366722,42
Custom,45,139010,-2.395563,23
Custom,45,139032,-1.832957,22
Custom,45,139056,-2.071906,24
Custom,45,139079,-2.234905,23
Custom,45,139105,-1.951967,26
Custom,45,139136,-2.209257,31
Custom,45,139166,-2.344049,30
Custom,45,139198,-2.224759,32
Custom,45,139231,-2.236638,33
Custom,45,139262,-2.319265,31
Custom,45,139306,-1.934612,44
Custom,45,139336,-2.239199,30
Custom,45,139391,-2.192967,55
Custom,45,139414,-2.013285,23
Custom,45,139443,-1.840495,29
Custom,45,139471,-2.068887,28
Custom,45,139499,-1.853327,28
Custom,45,139562,-2.15586,63
Custom,45,139585,-2.064113,23
Custom,45,139607,-2.307212,22
Custom,45,139644,-1.904762,37
Custom,45,139668,-2.042831,24
Custom,45,139695,-1.969735,27
Custom,45,139726,-2.13172,31
Custom,45,139752,-2.377957,26
Custom,45,139780,-2.44909,28
Custom,45,139803,-1.800124,23
Custom,45,139826,-2.472596,23
Custom,45,139860,-2.064237,34
Custom,45,139887,-2.135832,27
Custom,45,139915,-2.074217,28
Custom,45,139944,-1.948774,29
Custom,45,139969,-2.034477,25
Custom,45,139995,-1.940052,26
Custom,45,140024,-2.206384,29
Custom,45,140048,-1.907806,24
Custom,45,140080,-2.254758,32
Custom,45,140124,-2.053968,44
Custom,45,140148,-1.772293,24
Custom,45,140171,-2.154538,23
Custom,45,140195,-1.834653,24
Custom,45,140217,-1.890338,22
Custom,45,140239,-2.434676,22
Custom,45,140266,-2.319551,27
Custom,45,140288,-2.348624,22
Custom,45,140312,-1.921365,24
Custom,45,140336,-2.297204,24
Custom,45,140363,-2.374366,27
Custom,45,140396,-2.08953,33
Custom,45,140420,-1.929926,24
Custom,45,140443,-2.384201,23
Custom,45,140473,-2.372687,30
Custom,45,140520,-2.379818,47
Custom,45,140544,-1.864722,24
Custom,45,140571,-1.96727,27
Custom,45,140595,-1.807255,24
Custom,45,140620,-1.892751,25
Custom,45,140642,-2.378118,22
Custom,45,140680,-2.328074,38
Custom,45,140708,-2.314437,28
Custom,45,140733,-2.075324,25
Custom,45,140756,-2.250002,23
Custom,45,140797,-2.200745,41
Custom,45,140822,-1.879027,25
Custom,45,140852,-2.265331,30
Custom,45,140874,-2.413111,22
Custom,45,140899,-2.027641,25
Custom,45,140923,-2.488513,24
Custom,45,140952,-2.165691,29
Custom,45,140990,-2.352257,38
Custom,45,141013,-2.239066,23
Custom,45,141058,-2.354484,45
Custom,45,141084,-1.983223,26
Custom,45,141108,-2.370322,24
Custom,45,141127,-2.004723,19
Custom,45,141150,-2.111875,23
Custom,45,141173,-2.368165,23
Custom,45,141196,-2.269974,23
Custom,45,141230,-1.853702,34
Custom,45,141259,-2.528863,29
Custom,45,141295,-1.905216,36
Custom,45,141319,-1.98945,24
Custom,45,141342,-1.874761,23
Custom,45,141371,-2.306011,29
Custom,45,141393,-2.097662,22
Custom,45,141423,-2.190135,30
Custom,45,141451,-2.299937,28
Custom,45,141499,-1.983248,48
Custom,45,141523,-2.320076,24
Custom,45,141545,-1.855482,22
Custom,45,141570,-1.886304,25
Custom,45,141590,-2.022065,20
Custom,45,141616,-1.839511,26
Custom,45,141648,-2.240517,32
Custom,45,141682,-2.085879,34
Custom,45,141705,-2.180846,23
Custom,45,141728,-2.209092,23
Custom,45,141759,-1.936231,31
Custom,45,141791,-2.141954,32
Custom,45,141813,-2.081134,22
Custom,45,141840,-1.975705,27
Custom,45,141871,-2.279037,31
Custom,45,141906,-1.926151,35
Custom,45,141936,-2.455425,30
Custom,45,141965,-2.168194,29
Custom,45,141990,-2.260619,25
Custom,45,142028,-2.077047,38
Custom,45,142064,-2.096537,36
Custom,45,142092,-2.16509,28
Custom,45,142116,-2.404333,24
Custom,45,142142,-2.280692,26
Custom,45,142169,-2.123175,27
Custom,45,142208,-2.190423,39
Custom,45,142237,-2.334626,29
Custom,45,142263,-2.14603,26
Custom,45,142286,-2.149165,23
Custom,45,142313,-2.485373,27
Custom,45,142335,-2.387137,22
Custom,45,142356,-2.099477,21
Custom,45,142380,-1.787792,24
Custom,45,142409,-2.442119,29
Custom,45,142434,-1.822569,25
Custom,45,142474,-2.161655,40
Custom,45,142510,-2.134438,36
Custom,45,142536,-1.861344,26
Custom,45,142563,-1.856305,27
Custom,45,142588,-2.163519,25
Custom,45,142618,-1.916019,30
Custom,45,142647,-2.368545,29
Custom,45,142671,-2.448078,24
Custom,45,142694,-2.230916,23
Custom,45,142736,-1.851806,42
Custom,45,142760,-2.111929,24
Custom,45,142788,-2.003226,28
Custom,45,142821,-2.137223,33
Custom,45,142849,-2.039019,28
Custom,45,142890,-2.156543,41
Custom,45,142922,-2.445561,32
Custom,45,142957,-2.448913,35
Custom,45,142986,-2.44925,29
Custom,45,143023,-1.993658,37
Custom,45,143054,-2.330702,31
Custom,45,143079,-2.213054,25
Custom,45,143103,-1.970377,24
Custom,45,143133,-2.136625,30
Custom,45,143156,-2.036511,23
Custom,45,143186,-2.11363,30
Custom,45,143223,-2.03138,37
Custom,45,143246,-1.838501,23
Custom,45,143274,-2.251907,28
Custom,45,143303,-1.883879,29
Custom,45,143324,-1.868672,21
Custom,45,143356,-2.083913,32
Custom,45,143378,-2.367414,22
Custom,45,143401,-1.8703,23
Custom,45,143430,-2.269568,29
Custom,45,143455,-2.230318,25
Custom,45,143485,-1.86475,30
Custom,45,143515,-2.263324,30
Custom,45,143548,-1.987989,33
Custom,45,143575,-2.337765,27
Custom,45,143597,-2.001277,22
Custom,45,143620,-2.462126,23
Custom,45,143643,-2.010562,23
Custom,45,143674,-2.268152,31
Custom,45,143702,-1.931557,28
Custom,45,143728,-2.100128,26
Custom,45,143765,-2.262365,37
Custom,45,143790,-1.961332,25
Custom,45,143824,-2.132714,34
Custom,45,143849,-1.868868,25
Custom,45,143881,-2.027805,32
Custom,45,143913,-2.04333,32
Custom,45,143936,-2.32977,23
Custom,45,143959,-2.058584,23
Custom,45,143985,-2.233349,26
Custom,45,144014,-2.009767,29
Custom,45,144044,-2.102894,30
Custom,45,144078,-2.013046,34
Custom,45,144106,-2.410098,28
Custom,45,144133,-2.060136,27
Custom,45,144156,-2.211473,23
Custom,45,144183,-2.228953,27
Custom,45,144209,-2.469004,26
Custom,45,144232,-2.389066,23
Custom,45,144268,-2.097734,36
Custom,45,144307,-2.185502,39
Custom,45,144337,-1.885205,30
Custom,45,144371,-2.322241,34
Custom,45,144399,-2.26121,28
Custom,45,144421,-1.914971,22
Custom,45,144448,-1.938441,27
Custom,45,144477,-2.145586,29
Custom,45,144506,-2.124715,29
Custom,45,144541,-1.949899,35
Custom,45,144570,-2.02318,29
Custom,45,144597,-2.352979,27
Custom,45,144621,-1.974081,24
Custom,45,144644,-2.25814,23
Custom,45,144670,-2.053233,26
Custom,45,144713,-2.464681,43
Custom,45,144738,-2.158699,25
Custom,45,144770,-2.403265,32
Custom,45,144795,-2.068909,25
Custom,45,144816,-2.156136,21
Custom,45,144841,-2.444009,25
Custom,45,144885,-2.197069,44
Custom,45,144908,-1.834346,23
Custom,45,144930,-2.399509,22
Custom,45,144953,-2.406998,23
Custom,45,144979,-2.021973,26
Custom,45,145000,-2.066728,21
Custom,45,145031,-2.402427,31
Custom,45,145058,-1.889075,27
Custom,45,145080,-2.144517,22
Custom,45,145115,-2.20993,35
Custom,45,145147,-2.452879,32
Custom,45,145168,-1.943251,21
Custom,45,145192,-2.128946,24
Custom,45,145217,-2.495584,25
Custom,45,145245,-2.418044,28
Custom,45,145271,-2.445984,26
Custom,45,145293,-1.888913,22
Custom,45,145316,-2.305303,23
Custom,45,145337,-1.9332,21
Custom,45,145366,-2.060164,29
Custom,45,145390,-2.265256,24
Custom,45,145418,-2.350481,28
Custom,45,145448,-2.161706,30
Custom,45,145480,-1.874143,32
Custom,45,145515,-1.96064,35
Custom,45,145540,-2.018342,25
Custom,45,145562,-2.353285,22
Custom,45,145597,-1.874284,35
Custom,45,145620,-2.057547,23
Custom,45,145644,-2.106867,24
Custom,45,145674,-1.921321,30
Custom,45,145699,-2.377033,25
Custom,45,145725,-2.219599,26
Custom,45,145746,-2.27247,21
Custom,45,145775,-2.26305,29
Custom,45,145801,-1.998005,26
Custom,45,145830,-2.275261,29
Custom,45,145855,-2.133997,25
Custom,45,145888,-2.195581,33
Custom,45,145913,-2.304016,25
Custom,45,145934,-2.180054,21
Custom,45,145965,-2.003039,31
Custom,45,145987,-1.81226,22
Custom,45,146013,-2.24672,26
Custom,45,146044,-1.863944,31
Custom,45,146067,-2.337095,23
Custom,45,146088,-1.95665,21
Custom,45,146121,-2.16048,33
Custom,45,146153,-2.489419,32
Custom,45,146191,-1.974788,38
Custom,45,146225,-1.977838,34
Custom,45,146259,-2.213123,34
Custom,45,146283,-2.104104,24
Custom,45,146315,-2.393669,32
Custom,45,146340,-2.07647,25
Custom,45,146364,-1.793836,24
Custom,45,146393,-2.133092,29
Custom,45,146418,-2.051075,25
Custom,45,146452,-2.288409,34
Custom,45,146482,-1.925885,30
Custom,45,146505,-2.413966,23
Custom,45,146526,-2.306002,21
Custom,45,146563,-2.058565,37
Custom,45,146590,-2.094765,27
Custom,45,146620,-2.270436,30
Custom,45,146656,-1.908887,36
Custom,45,146681,-2.421971,25
Custom,45,146704,-2.219741,23
Custom,45,146733,-1.920743,29
Custom,45,146758,-2.205518,25
Custom,45,146781,-2.35138,23
Custom,45,146810,-2.217458,29
Custom,45,146840,-2.008122,30
Custom,45,146865,-2.465361,25
Custom,45,146888,-2.402355,23
Custom,45,146914,-2.408922,26
Custom,45,146939,-2.080186,25
Custom,45,146964,-2.064057,25
Custom,45,146995,-1.861966,31
Custom,45,147031,-1.966512,36
Custom,45,147055,-1.993984,24
Custom,45,147084,-1.896456,29
Custom,45,147109,-1.903486,25
Custom,45,147136,-1.888979,27
Custom,45,147175,-2.14264,39
Custom,45,147199,-2.424954,24
Custom,45,147222,-2.00598,23
Custom,45,147246,-1.907588,24
Custom,45,147268,-1.892284,22
Custom,45,147294,-2.428487,26
Custom,45,147327,-2.24338,33
Custom,45,147350,-1.907191,23
Custom,45,147376,-2.181769,26
Custom,45,147402,-2.43394,26
Custom,45,147423,-1.824357,21
Custom,45,147451,-2.171158,28
Custom,45,147478,-1.846546,27
Custom,45,147503,-2.130651,25
Custom,45,147539,-2.452321,36
Custom,45,147566,-1.949619,27
Custom,45,147603,-2.139314,37
Custom,45,147649,-2.39073,46
Custom,45,147670,-2.118757,21
Custom,45,147696,-1.943752,26
Custom,45,147736,-2.399721,40
Custom,45,147775,-2.543111,39
Custom,45,147802,-2.10172,27
Custom,45,147832,-2.380167,30
Custom,45,147864,-2.320056,32
Custom,45,147892,-2.097727,28
Custom,45,147917,-2.068882,25
Custom,45,147951,-2.227364,34
Custom,45,147974,-1.903283,23
Custom,45,148005,-2.318877,31
Custom,45,148036,-1.952164,31
Custom,45,148067,-2.033094,31
Custom,45,148092,-1.972891,25
Custom,45,148130,-2.168482,38
Custom,45,148162,-2.368083,32
Custom,45,148186,-2.221357,24
Custom,45,148221,-2.249852,35
Custom,45,148245,-2.141986,24
Custom,45,148291,-2.407557,46
Custom,45,148327,-1.94648,36
Custom,45,148360,-2.279423,33
Custom,45,148381,-2.254023,21
Custom,45,148411,-1.82025,30
Custom,45,148435,-2.456839,24
Custom,45,148457,-2.080875,22
Custom,45,148482,-1.971012,25
Custom,45,148525,-2.036878,43
Custom,45,148551,-2.215386,26
Custom,45,148583,-2.293506,32
Custom,45,148604,-2.00455,21
Custom,45,148629,-2.124668,25
Custom,45,148657,-2.009699,28
Custom,45,148690,-2.228613,33
Custom,45,148725,-2.459457,35
Custom,45,148757,-2.186721,32
Custom,45,148787,-2.27477,30
Custom,45,148809,-1.813162,22
Custom,45,148832,-1.978639,23
Custom,45,148858,-2.354945,26
Custom,45,148882,-2.419608,24
Custom,45,148903,-1.996617,21
Custom,45,148927,-2.18939,24
Custom,45,148973,-2.461837,46
Custom,45,149001,-2.02634,28
Custom,45,149024,-1.892578,23
Custom,45,149053,-1.831166,29
Custom,45,149077,-1.966456,24
Custom,45,149100,-2.047913,23
Custom,45,149125,-1.800004,25
Custom,45,149148,-2.235887,23
Custom,45,149174,-2.008482,26
Custom,45,149210,-2.32738,36
Custom,45,149251,-2.210757,41
Custom,45,149281,-2.344813,30
Custom,45,149306,-2.238292,25
Custom,45,149342,-1.998172,36
Custom,45,149374,-2.260344,32
Custom,45,149406,-2.04435,32
Custom,45,149432,-1.999763,26
Custom,45,149467,-2.200883,35
Custom,45,149488,-1.863186,21
Custom,45,149513,-2.057517,25
Custom,45,149572,-2.198533,59
Custom,45,149593,-2.026782,21
Custom,45,149627,-2.425494,34
Custom,45,149655,-2.289355,28
Custom,45,149693,-2.307483,38
Custom,45,149716,-2.038117,23
Custom,45,149742,-1.939369,26
Custom,45,149770,-1.894907,28
Custom,45,149793,-1.971454,23
Custom,45,149845,-2.498941,52
Custom,45,149885,-1.892691,40
Custom,45,149907,-1.999888,22
Custom,45,149932,-2.325384,25
Custom,45,149956,-1.867374,24
Custom,45,149997,-2.062578,41
Custom,45,150023,-1.851739,26
Custom,45,150052,-1.923308,29
Custom,45,150075,-2.409483,23
Custom,45,150112,-2.394769,37
Custom,45,150151,-1.883962,39
Custom,45,150177,-1.84091,26
Custom,45,150210,-1.860927,33
Custom,45,150244,-2.372816,34
Custom,45,150287,-2.116554,43
Custom,45,150315,-1.881901,28
Custom,45,150341,-1.891847,26
Custom,45,150368,-1.992639,27
Custom,45,150395,-1.925829,27
Custom,45,150417,-2.211763,22
Custom,45,150446,-1.982512,29
Custom,45,150486,-2.208247,40
Custom,45,150524,-2.181882,38
Custom,45,150547,-2.456066,23
Custom,45,150571,-1.870935,24
Custom,45,150607,-1.899856,36
Custom,45,150633,-1.914904,26
Custom,45,150660,-2.405915,27
Custom,45,150685,-2.071955,25
Custom,45,150708,-1.931422,23
Custom,45,150728,-1.934134,20
Custom,45,150763,-2.402316,35
Custom,45,150793,-1.951237,30
Custom,45,150838,-1.811527,45
Custom,45,150862,-2.415196,24
Custom,45,150893,-2.399071,31
Custom,45,150919,-1.884681,26
Custom,45,150954,-2.286211,35
Custom,45,150981,-2.294375,27
Custom,45,151010,-2.183215,29
Custom,45,151035,-2.284587,25
Custom,45,151059,-1.942974,24
Custom,45,151089,-1.91751,30
Custom,45,151131,-2.175518,42
Custom,45,151155,-2.304632,24
Custom,45,151186,-2.312042,31
Custom,45,151209,-1.948298,23
Custom,45,151232,-2.105928,23
Custom,45,151260,-2.219857,28
Custom,45,151288,-2.332088,28
Custom,45,151312,-1.869783,24
Custom,45,151335,-2.313528,23
Custom,45,151365,-2.220215,30
Custom,45,151405,-2.07684,40
Custom,45,151431,-2.350071,26
Custom,45,151457,-2.256762,26
Custom,45,151478,-2.030563,21
Custom,45,151503,-2.378895,25
Custom,45,151538,-1.978352,35
Custom,45,151564,-1.893652,26
Custom,45,151603,-2.442034,39
Custom,45,151624,-2.093931,21
Custom,45,151660,-2.342632,36
Custom,45,151686,-2.042096,26
Custom,45,151731,-2.035708,45
Custom,45,151755,-1.907676,24
Custom,45,151781,-1.971603,26
Custom,45,151808,-2.334928,27
Custom,45,151835,-2.367641,27
Custom,45,151859,-1.799657,24
Custom,45,151883,-2.11818,24
Custom,45,151905,-2.075683,22
Custom,45,151932,-1.925366,27
Custom,45,151956,-2.139998,24
Custom,45,151989,-1.890956,33
Custom,45,152025,-1.989161,36
Custom,45,152062,-2.461462,37
Custom,45,152088,-2.120362,26
Custom,45,152113,-1.908832,25
Custom,45,152139,-2.220126,26
Custom,45,152163,-1.970403,24
Custom,45,152199,-2.335952,36
Custom,45,152222,-2.072532,23
Custom,45,152252,-2.295827,30
Custom,45,152290,-2.473116,38
Custom,45,152317,-2.360854,27
Custom,45,152341,-2.344355,24
Custom,45,152367,-2.151369,26
Custom,45,152387,-1.912621,20
Custom,45,152413,-2.355805,26
Custom,45,152435,-2.37472,22
Custom,45,152475,-1.96166,40
Custom,45,152498,-2.222694,23
Custom,45,152525,-2.393368,27
Custom,45,152552,-2.376482,27
Custom,45,152578,-1.826693,26
Custom,45,152599,-2.292479,21
Custom,45,152626,-2.248687,27
Custom,45,152660,-2.05345,34
Custom,45,152687,-2.005802,27
Custom,45,152708,-2.192169,21
Custom,45,152728,-1.879944,20
Custom,45,152752,-2.36613,24
